max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
8145,1404,3,32,1.49,0.88,False,False,False,True,2.97915114402771,3.412308967113495,15.758325712630992,0.3175503993034362,0.5629066944122314,0.0639166247264482,0.0695494876467451
6688,858,5,8,1.04,0.98,True,False,False,True,2.834301633834839,3.745278077125549,16.716730625040878,0.3731011950969696,1.085969033241272,0.0612123364594305,0.0828939872629502
7391,734,2,16,1.81,0.84,True,False,False,False,2.685396454334259,3.118706133365631,17.761191018126134,0.2697342050075531,0.5826939797401428,0.0566253293493916,0.064881507319373
7574,1474,5,32,0.94,0.73,False,True,False,False,2.8394645273685457,3.194161238670349,16.590017890788037,0.270216668844223,0.560276083946228,0.0605939366635666,0.0661899680240649
7194,1384,4,8,0.76,0.79,True,False,True,True,2.916982194185257,3.722548189163208,16.539375753847327,0.4441694104671478,1.168047058582306,0.0615524610420749,0.0809452382155827
4094,1992,2,8,0.12,0.88,True,False,True,True,2.9363836467266085,3.9188765120506286,16.294220207127854,0.3775322651863098,1.0154447627067569,0.0629405529924324,0.0869603574977201
6867,198,6,32,1.58,0.72,False,False,True,True,2.964986705780029,3.414753134250641,16.166107656093345,0.3305984997749329,0.4904241776466369,0.0621944751464021,0.070247371965333
6826,1295,2,16,1.5,0.7,False,False,True,True,3.0167056810855866,3.421462116241455,15.780073004971108,0.3319877815246582,0.6426329708099365,0.0638165080026157,0.0706713168682818
6652,1780,1,8,1.33,0.9,False,True,False,False,2.930590184926986,3.582908887863159,16.20492855704706,0.3087002897262573,1.0428461623191834,0.0624299015122049,0.0791021981660057
4832,759,1,16,1.69,0.91,False,True,True,False,2.9225882697105408,3.30887521982193,16.400718269419258,0.2949871349334717,0.519977548122406,0.0612338487836974,0.0666550907535592
4379,1555,4,32,1.84,0.87,False,True,True,True,2.972833015918732,3.4773532319068905,15.927464752007737,0.3030054783821106,0.6317451977729797,0.0631736812640332,0.0695470646381378
5410,269,7,32,0.23,0.95,False,True,True,True,3.0608415567874907,3.575286786556244,15.333899155265938,0.2689933705329895,0.5323086309432983,0.0658838060053005,0.0732367602382835
7519,1739,4,8,1.2,0.77,False,True,False,False,3.016105365753174,3.544928748607635,15.704477373840836,0.3921112048625946,0.9977701210975648,0.0643698964904318,0.0760980322341687
