max-num-batched-tokens,max-num-seqs,swap-space,block-size,scheduler-delay-factor,gpu-memory-utilization,enable-chunked-prefill,enable-prefix-caching,disable-custom-all-reduce,use-v2-block-manager,latency_average,latency_p99,tokens_per_second_average,time_to_first_token_average,time_to_first_token_p99,time_per_output_token_average,time_per_output_token_p99
4908,1194,5,8,1.1,0.99,False,False,True,True,4.47447900056839,6.016024498939514,11.175363636006807,0.4779285073280334,0.8661120843887326,0.0961901235261427,0.1224025805629029
6180,1570,7,8,1.96,0.98,True,True,True,False,2.949699878692627,2.949699878692627,8.475438528709084,1.3961479663848877,1.3961479663848877,0.117987995147705,0.117987995147705
4323,224,8,8,1.08,0.87,False,True,False,False,3.74915766954422,4.6612209749221805,13.117556970286389,0.5753405344486237,1.2979755091667176,0.0791243755054661,0.1019414027804328
6168,1650,1,16,0.09,0.82,True,True,False,True,3.3562732501463457,3.6913429951667776,11.859477104925942,0.6946617689999667,0.798993444442749,0.0843601209033933,0.0905702429855024
4724,1750,2,8,0.48,0.83,True,True,False,True,4.079040758071407,4.4557174921035765,9.862138507875311,1.3069825172424316,1.3738163471221925,0.101466076264031,0.1089013540609316
4707,1207,2,16,0.36,0.71,False,False,False,False,3.7348906779289246,4.546594650745392,12.794842847365503,0.4284593546390533,0.8518275046348571,0.0806364090811656,0.0910200945008884
4649,1905,2,32,1.64,0.85,False,False,True,False,3.699286378622055,4.7148072934150695,13.118353041262916,0.4744225466251373,0.9910047149658204,0.0789099279370866,0.0951621064287452
7362,634,1,16,0.72,0.71,True,False,True,True,3.3816362941265106,4.069022312164306,14.195039242058709,0.4632932412624359,0.8612729740142822,0.0723843950269518,0.0849262930400787
7927,1571,8,32,1.36,0.73,True,False,True,False,3.3637960922718046,3.980749611854553,14.425053009576327,0.4550360977649689,0.8138039994239807,0.0712695184875657,0.0847697457125206
5226,1324,6,8,0.72,0.8,False,False,True,True,3.921183484792709,4.716528372764588,12.31853138603026,0.4731435596942901,0.818626697063446,0.0837164521903242,0.0976446060071269
8187,1140,2,32,1.86,0.99,True,True,True,True,3.872460544109345,4.147323920726776,12.045154951994602,0.7337415724992752,0.8605644559860229,0.083066111309341,0.0896134205830508
6638,1527,2,16,1.07,0.91,False,False,True,False,3.605752283334732,4.265198330879211,13.410970073776683,0.4737032079696655,0.8976121091842652,0.0765891428587196,0.086057658827666
4786,627,4,16,1.53,0.95,False,False,False,True,3.731728587150574,4.528105471134186,12.802412206270796,0.4907498168945312,0.94084908246994,0.0804671502367276,0.0907454758644103
